url,status,canonical,meta_robots,noindex,hreflang,title,h1,word_count,inlinks,outlinks,depth,template
https://www.gard.cl/concepcion/seguridad-electronica,,,index,follow,,,,,,,
https://www.gard.cl/concepcion/central-monitoreo,,,index,follow,,,,,,,
https://www.gard.cl/concepcion/drones-seguridad,,,index,follow,,,,,,,
https://www.gard.cl/antofagasta/guardias-de-seguridad,,,index,follow,,,,,,,
https://www.gard.cl/antofagasta/seguridad-electronica,,,index,follow,,,,,,,
https://www.gard.cl/antofagasta/central-monitoreo,,,index,follow,,,,,,,
https://www.gard.cl/antofagasta/drones-seguridad,,,index,follow,,,,,,,
https://www.gard.cl/vina-del-mar/guardias-de-seguridad,,,index,follow,,,,,,,
https://www.gard.cl/vina-del-mar/seguridad-electronica,,,index,follow,,,,,,,
https://www.gard.cl/vina-del-mar/central-monitoreo,,,index,follow,,,,,,,
https://www.gard.cl/vina-del-mar/drones-seguridad,,,index,follow,,,,,,,
